Majority protein IDs	Gene names	Q-value	Score	Ratio H/L AP4B1KO_02_03K	Ratio H/L AP4B1KO_02_06K	Ratio H/L AP4B1KO_02_12K	Ratio H/L AP4B1KO_02_24K	Ratio H/L AP4B1KO_02_80K	Ratio H/L AP4B1KO_03_03K	Ratio H/L AP4B1KO_03_06K	Ratio H/L AP4B1KO_03_12K	Ratio H/L AP4B1KO_03_24K	Ratio H/L AP4B1KO_03_80K	Ratio H/L AP4E1KO_02_03K	Ratio H/L AP4E1KO_02_06K	Ratio H/L AP4E1KO_02_12K	Ratio H/L AP4E1KO_02_24K	Ratio H/L AP4E1KO_02_80K	Ratio H/L AP4E1KO_03_03K	Ratio H/L AP4E1KO_03_06K	Ratio H/L AP4E1KO_03_12K	Ratio H/L AP4E1KO_03_24K	Ratio H/L AP4E1KO_03_80K	Ratio H/L WtHeLa_02_03K	Ratio H/L WtHeLa_02_06K	Ratio H/L WtHeLa_02_12K	Ratio H/L WtHeLa_02_24K	Ratio H/L WtHeLa_02_80K	Ratio H/L WtHeLa_03_03K	Ratio H/L WtHeLa_03_06K	Ratio H/L WtHeLa_03_12K	Ratio H/L WtHeLa_03_24K	Ratio H/L WtHeLa_03_80K	Reverse	Potential contaminant
Q9BSU1	C16orf70	0.00014047	4.7835			0.8956200000000001				1.4028	1.7728	0.48123	0.46966	0.9531299999999999	1.0486		0.33925	0.41372	1.2824		0.80701				0.9491299999999999	0.44925		0.6251899999999999		3.0872	0.80786	0.6533			
Q9BSV6	TSEN34	0.0	14.595				0.51349	0.35986		0.92314	0.39363000000000004					0.5432100000000001	0.65458	0.4588	0.67588	0.96299	0.64086	0.7338	0.47631999999999997	1.5304		0.45286000000000004	0.53504	0.71175	1.1740000000000002	0.77958	1.8548	0.55465	0.64		
Q9BSY4;Q9BSY4-2	CHCHD5	0.0	124.47	0.33686	0.6261800000000001	3.5451	0.5303	1.8885	0.33371999999999996	0.56381	1.3409	0.54063	3.7753	0.28123000000000004	0.80214	2.168	1.1598	1.5706	0.29328000000000004	0.56307	1.2413	0.5905	0.52504	0.33874	0.8617100000000001	3.2893	2.5112	9.5961	0.25089		0.8001199999999999	0.8738100000000001	0.78705		
Q9BSY9;Q9BSY9-2	DESI2	0.0	8.0706	0.37218	0.5835100000000001	0.72291	1.327	1.1565	0.88505	0.6893	0.8892899999999999	1.5408	1.3555	0.47458999999999996	0.54593	0.84491	1.7147	1.1979	0.81985	0.67456	0.9711700000000001	1.6516	1.4338	0.65041	0.5656	0.77694	1.2555	1.8887	0.78947	0.65423	1.0601	1.3003	1.6599		
Q9BT09	CNPY3	0.0	323.31	1.4114	0.5563	0.84344	2.9948	10.026	1.5364	0.62827	0.74832	2.699	9.677	1.1320000000000001	0.52015	0.9504799999999999	4.2572	10.602	1.2874	0.53785	0.9142100000000001	3.5414	10.92	1.1094	0.5284	0.82965	3.6378	11.854000000000001	1.1104	0.5320600000000001	1.0921	3.5614	8.8768		
Q9BT17;Q9BT17-2	MTG1	0.0	92.74600000000001	0.48548	0.59326	6.781000000000001	8.6411	10.032	0.44748999999999994	0.62115	6.6944	13.577	7.2242	0.37643000000000004	0.6230100000000001	9.023	10.489	9.5058	0.46798	0.5803	7.6231	3.4045	5.4163	0.37531	0.57286	5.7758	7.0234	11.587	0.41553999999999996	0.59101	5.8705	11.495999999999999	10.399000000000001		
Q9BT22;Q9BT22-2	ALG1	0.0	44.165	1.0428	0.52504	0.57516	1.6928	4.1758	1.1320000000000001	0.5196	0.5596300000000001	1.3063	4.6191	0.8247	0.47648	0.62938	1.8206	5.3141	1.0234	0.52361	0.60633	1.8411	5.4427	0.89618	0.4534	0.5796899999999999	2.0217	5.5929	0.9261299999999999	0.5129	0.77478	1.9922	6.6996		
Q9BT25;Q9BT25-3;Q9BT25-2	HAUS8	0.0	179.42	2.1369	2.4232	0.7748	0.57549	0.35995	3.2991	2.4352	0.93258	0.52709	0.4459	2.5611	1.6454	0.75639	0.45645	0.37603000000000003	2.3278	2.6259	0.79242	0.50647	0.44535	2.9742	2.1961	0.61679	0.44961	0.38514	2.803	1.9886	0.79197	0.48068999999999995	0.337		
Q9BT30	ALKBH7	0.0	52.45399999999999	0.46124	0.56597	13.763	18.038	12.088	0.38836	0.64818	41.222		4.0635	0.31104	0.54575	7.9347	2.4859999999999998		0.39599	0.57014	7.6881		2.8244	0.33371	0.51573				0.38165	0.49801000000000006		2.5643	1.1203		
Q9BT40;Q9BT40-2	INPP5K	0.0	96.661	0.70924	0.52072	0.54125	0.92411	1.351	0.85206	0.60822	0.61102	1.0168	1.9756	0.6289	0.50295	0.6533899999999999	1.0641	1.0755	0.79587	0.6389600000000001	0.67503	1.1681	1.2495	0.6210100000000001	0.55373	0.51374	1.0531	1.3230000000000002	0.9811700000000001	0.58632	0.8309700000000001	1.3702	1.3769		
Q9BT67	NDFIP1	0.0	105.48	1.5078	0.48333000000000004	0.58628	2.3699	7.1021	1.6812	0.49668	0.56762	2.5772	5.8678	1.3001	0.52291	0.48486	1.9963	4.0866	1.4069999999999998	0.45181000000000004	0.47984	3.1875	3.7686	1.5064	0.4493	0.48276	2.1265	4.4887	1.1785	0.45246000000000003	0.61558	1.8727	5.7827		
Q9BT73	PSMG3	0.0	24.054000000000002	0.38769000000000003	0.6196699999999999	0.37673	0.30355	0.50879	0.41628999999999994	0.45476000000000005	0.33145	0.41376	0.54637	0.38047	0.45053999999999994	0.35773	0.31361999999999995	0.54297	0.46986999999999995	0.45629	0.38503000000000004	0.4118	0.5673199999999999	0.36286	0.38866	0.25456	0.19796	0.38103000000000004	0.38900999999999997	0.51175	0.42622	0.34028	0.60805		
Q9BT78;Q9BT78-2	COPS4	0.0	323.31	0.60726	0.7949	0.53451	0.52913	0.51977	0.65846	0.73807	0.53012	0.52853	0.6111300000000001	0.54267	0.7800600000000001	0.50543	0.43293999999999994	0.42066000000000003	0.67165	0.67919	0.49388999999999994	0.51547	0.50471	0.67515	0.65364	0.41836999999999996	0.33213000000000004	0.49723	0.7327899999999999	0.73657	0.633	0.48288000000000003	0.5483600000000001		
Q9BT92	TCHP	0.0037347	1.767				0.98213	1.0357	0.74792			1.2085					0.7084	2.3047	0.18786	0.6229600000000001	0.82376	1.2194	1.4528	1.4199		0.73656		1.0619		0.64983	1.8411	0.90917	1.0301		
Q9BTA9;Q9BTA9-2;Q9BTA9-3	WAC	0.0	219.07	1.2225	2.728	0.8176800000000001	0.50069	0.44911	2.4575	4.0734	1.2917	0.61292	0.5476	1.3161	2.4825	0.68476	0.43708	0.40945	1.3232	1.9601	0.60178	0.39871999999999996	0.3651	2.7073	2.8459	0.76341	0.59124	0.6040399999999999	2.5552	2.6248	1.2235	0.64812	0.52503		
Q9BTA9-5	WAC	0.00014306	5.7263				1.358									1.4883	0.98865									1.7366									
Q9BTC0;Q9BTC0-1	DIDO1	0.0	71.557	0.20849	1.5147	0.7331	0.72208	0.51928	0.87466	1.3534	0.5987899999999999	0.85224	0.56293	0.42923999999999995	1.4686	1.1159999999999999	0.65295	0.33034	0.37877	1.8588	0.80911	0.48468999999999995	0.5806600000000001	0.7218	1.7542	0.76737	0.61303	0.92969	1.8143	1.7328	0.8488		0.6844600000000001		
Q9BTC8;Q9BTC8-2	MTA3	0.0	6.5197	0.39951		0.9766299999999999			0.55618		0.6493	0.50195		0.58768	0.70202			0.7190000000000001	0.11838			0.9729399999999999			0.67553	0.46586000000000005		0.55819	0.52547		0.8674700000000001				
Q9BTD8;Q9BTD8-4;Q9BTD8-2;Q9BTD8-3	RBM42	0.0	50.708999999999996	1.4181	4.8774	0.9020299999999999	0.46865	0.35895	2.8843	1.8656	1.1584	0.55048	0.51147	2.1287	2.3794	0.66463	0.4055	0.37797	1.6577	2.3587	0.72701	0.39174000000000003	0.32106	3.7062	3.3818	0.7194	0.42958	0.49485	2.8758	3.641	1.0659	0.5402100000000001	0.49755		
Q9BTE1;Q9BTE1-3;Q9BTE1-2	DCTN5	0.0	49.956	1.1335	1.2854	0.6124	0.77236	0.73816	2.1443	1.4654	1.3202	0.8853	0.72769	1.2629	0.55524	0.62074	0.69645	0.6725399999999999	1.1865	0.9886	0.88582	0.71294	0.7337	0.9767	1.0468	0.55918	0.70224	0.9567899999999999	1.7332	1.3707	0.79515	0.60496	0.58836		
Q9BTE3;Q9BTE3-2;Q9BTE3-3	MCMBP	0.0	132.59	0.53363	0.56215	0.44369	0.38537	0.5766100000000001	0.55478	0.54796	0.32345999999999997	0.35543	0.57734	0.4673	0.44881000000000004	0.32769000000000004	0.34562	0.49341	0.48704	0.48015	0.37977	0.45281000000000005	0.54324	0.59131	0.51508	0.37645	0.25005	0.46187	0.5336	0.50775	0.45902	0.39416	0.6523800000000001		
Q9BTE6;Q9BTE6-2;Q9BTE6-3	AARSD1	0.0	116.23	0.9298	0.53252	0.62185	0.51134	0.4653	0.9441299999999999	1.1824	0.56317	0.50852	0.5092399999999999	0.49953000000000003	1.3015	0.5139	0.41056000000000004	0.45701	0.8519	0.84996	0.6358	0.5484399999999999	0.45403999999999994	1.054	1.0951	0.41591999999999996	0.36354000000000003	0.41273000000000004	1.0674	1.0112	0.61995	0.47758999999999996	0.41973		
Q9BTE7	DCUN1D5	0.0	42.199	0.99697	1.9563	0.7216199999999999	0.5015	0.44587	1.4419	2.2397	0.9857799999999999	0.58696	0.47347	1.0213	1.5637	0.5878399999999999	0.42265	0.37965	0.90041	1.1606	0.73987	0.47691999999999996	0.44492	1.6315	1.9015	0.6564	0.46052	0.44878999999999997	1.7118	1.7085	1.0519	0.6177	0.43338999999999994		
Q9BTF0;Q9BTF0-2	THUMPD2	0.0	8.3361				0.77685	0.38573				0.48203999999999997	0.51812	2.1929	1.1282	0.62363						0.52358				1.6165	0.68147				1.1999	0.5301	0.20775		
Q9BTL3	FAM103A1	0.00027255	3.5847						0.53554		1.0143	0.78141	0.68628	0.46792	1.8762				0.50685	0.82626		0.48467	0.7671600000000001	0.40853											
Q9BTT0;Q9BTT0-3;Q9BTT0-2	ANP32E	0.0	54.721000000000004	0.39149	0.72685	0.67788	0.36473	0.43471000000000004	0.6235	0.69618	0.38803000000000004	0.46617	0.4892	0.42681	0.5024	0.43365	0.36354000000000003	0.49313	0.60431	0.52294	0.57047	0.53851	0.60652	0.45788999999999996	0.48449	0.35036	0.32139	0.44673	0.6444	0.6410600000000001	0.5573	0.40914	0.51289		
Q9BTT4	MED10	0.0	26.081999999999997			0.68448	0.3782				0.48133000000000004	0.67211	0.50241	0.7226100000000001		0.61393	0.6110300000000001	1.0674	0.60178		0.4765	0.42785	0.38948	1.7627		0.5372899999999999	0.46121999999999996								
Q9BTT6	LRRC1	0.0	118.05	0.43196999999999997	0.5705600000000001	0.9257200000000001	2.3938	12.34	0.40679	0.59797	1.2506	2.6572	8.3564	0.42063999999999996	0.67774	0.75138	2.8528	27.991999999999997	0.51456	0.69815	0.9111899999999999	2.2012	5.1033	0.5413899999999999	0.79932	1.0381	2.6079	6.9415	0.47813999999999995	0.64915	1.2226	3.8062	4.2366		
Q9BTU6	PI4K2A	0.0	276.75	2.4486	0.60064	0.63677	1.2697	1.1622	2.0581	0.6025	0.63495	1.1232	1.3156	2.0814	0.6026699999999999	0.53798	1.0414	1.0053	2.0891	0.62011	0.6419100000000001	1.1702	1.1434	1.8013	0.5491699999999999	0.47248999999999997	0.94531	1.1886	1.8491	0.60931	0.68237	1.1942	1.1854		
Q9BTV4	TMEM43	0.0	323.31	1.1369	0.5089	0.65422	2.0369	6.8327	1.2712	0.55509	0.64077	1.8009	6.6346	0.93243	0.47853999999999997	0.7606	2.6519999999999997	8.2319	1.0667	0.47693	0.68534	2.4135	7.1012	0.96985	0.44627	0.6452100000000001	2.5101	8.1644	0.96186	0.47348999999999997	0.8657299999999999	2.5367	7.6366		
Q9BTW9;Q9BTW9-4;Q9BTW9-5	TBCD	0.0	216.78	0.48233000000000004	0.48996999999999996	0.44236000000000003	0.38561	0.65832	0.5508	0.5259	0.40092	0.5824	0.77357	0.32218	0.5705100000000001	0.3837	0.34911	0.63946	0.45206	0.45771000000000006	0.47108	0.46053999999999995	0.74763	0.45876999999999996	0.49003	0.37065	0.26566999999999996	0.55916	0.51672	0.58068	0.45708999999999994	0.36612	0.67593		
Q9BTX1;Q9BTX1-5;Q9BTX1-2;Q9BTX1-6;Q9BTX1-4	NDC1	0.0	323.31	0.82091	0.5659	0.6461600000000001	1.4713	2.6492	1.0696	0.67999	0.6811699999999999	1.3964	3.2588	0.85587	0.57531	0.73649	1.5319	2.4498	0.95711	0.57728	0.71827	1.6527	2.3848	0.84145	0.54193	0.65547	1.4614	3.0234	0.83799	0.5720000000000001	0.8796200000000001	1.6219	2.5518		
Q9BTX3;Q9BTX3-2	TMEM208	0.0	104.93	1.1887	0.52912	0.69898	2.3952	8.4104	1.1268	0.45813000000000004	0.56694	1.7699		0.7721399999999999	0.39137	0.70635	2.9726	7.1986	0.80171	0.36537	0.6660699999999999	3.4795	5.2002	0.8565799999999999	0.41868999999999995	0.58103	2.6876	9.6037	0.91015	0.49643999999999994	0.75616	2.1771	21.857		
Q9BTY2	FUCA2	0.0	28.500999999999998	1.1422	0.4904	0.67915	2.1928	6.3684	1.2182	0.4849	0.70778	1.8772	5.58	0.96265	0.47057	0.72717	2.3179	7.8136	1.143	0.44515	0.70729	2.3525	7.2451	1.0728	0.43873	0.5925	2.2728	6.9306	1.0227	0.47085	0.8471700000000001	2.253	6.5171		
Q9BTY7	HGH1	0.0	75.65899999999999	0.5956	0.82736	0.51715	0.47372	0.6106699999999999	0.6769	0.79277	0.49183999999999994	0.48441000000000006	0.7205	0.65079	0.77803	0.49908	0.44938	0.56155	0.5627300000000001	0.58022	0.48513	0.4526	0.6188	0.73916	0.7307100000000001	0.40567	0.38416999999999996	0.68465	0.68394	0.7076	0.5834	0.47098	0.62595		
Q9BTZ2;Q9BTZ2-4;Q9BTZ2-5	DHRS4	0.0	160.8	0.65756	0.55352	1.4712	6.456	22.035999999999998	0.6632	0.57026	1.4205	6.6915	15.554	0.5426300000000001	0.54192	1.4923	5.0378	20.016	0.68933	0.55984	1.3469	4.5338	21.313000000000002	0.5263	0.5311100000000001	1.3530000000000002	5.8332	23.595	0.62329	0.55777	1.8546	6.4523	17.163		
Q9BU02;Q9BU02-2	THTPA	0.00027159	3.4352								0.41036999999999996																								
Q9BU23;Q9BU23-2;Q9BU23-3	LMF2	0.0	165.1	1.2126	0.47626999999999997	0.68534	2.7015	9.3578	1.1642	0.5393	0.62551	2.2121	10.357999999999999	0.9298200000000001	0.49204	0.82937	3.4388	13.911	1.0535	0.47266	0.71336	2.9306	11.908	0.86311	0.45381000000000005	0.67695	3.2699	12.7	0.9432799999999999	0.46828000000000003	0.85998	3.8718	9.1174		
Q9BU61;Q9BU61-2	NDUFAF3	0.0	155.22	0.43756000000000006	0.52291	8.0085	23.19	21.003	0.40019	0.6057	9.5355	17.07	19.311	0.35623	0.58657	10.265999999999998	7.9955	5.0365	0.40068000000000004	0.62846	6.3542	17.930999999999997	23.101999999999997	0.36436999999999997	0.55679	6.1313	35.265	6.2099	0.40143	0.5454899999999999	6.8188	22.011	30.906999999999996		
Q9BU76;Q9BU76-4;Q9BU76-3	MMTAG2	0.0	40.228	1.8657	2.3401	0.69645	0.48868999999999996	0.43171000000000004	3.1097	2.63	0.94171	0.51297	0.5476300000000001	2.16	1.9969	0.55495	0.40501	0.36771	2.1356	1.8489	0.66719	0.35918	0.38898	3.6465	2.1399	0.68895	0.48285	0.5070399999999999	2.9842	2.3839	0.94535	0.58424	0.54283		
Q9BU79	TMEM243	0.0	35.486999999999995	1.9224	0.86619	0.7491800000000001	1.1176	0.6381600000000001	2.0274	0.58411	0.85182	0.97021	0.83235	1.8996	0.69522	0.62148	1.1841	0.57097	1.7614	0.77367	0.64145	1.2799	0.5946199999999999	1.4272	0.67904	0.60439	0.80296	0.6682	2.0091	0.84695	0.6358199999999999	1.0298	1.0091		
Q9BU89	DOHH	0.0	38.287						0.30727	0.045445	0.19626	2.4842	0.6060399999999999							0.33537	0.32216	0.40401	0.84454						0.44028	0.30530999999999997	0.32913000000000003		0.69909		
Q9BUB5;Q9BUB5-2;Q9BUB5-3	MKNK1	0.0	25.909000000000002		2.8614	0.68616	0.41736	0.37131	0.6984199999999999	0.7552300000000001	1.0557	0.47003999999999996	0.93114		2.8307	0.74508	0.43798000000000004	1.0069	4.607	1.6969999999999998	0.97191	0.45338999999999996	0.37901	2.6044		0.45866999999999997	0.42003	0.45515	1.534	2.0743	1.0258	0.48295	1.0177		
Q9BUB7;Q9BUB7-2	TMEM70	0.0	182.33	0.5284800000000001	0.63535	7.6093	20.486	36.531	0.44987	0.65504	8.5077	6.8862	20.427	0.39065	0.57907	7.5028	24.19	29.489	0.43965	0.63437	6.1339999999999995	13.659	12.883	0.37414000000000003	0.58209	6.2335	21.166	40.316	0.46018000000000003	0.579	5.5561	19.820999999999998	20.359		
Q9BUE0	MED18	0.0073632	1.4271					0.57252				0.4301		0.8335																					
Q9BUE6;Q9BUE6-2	ISCA1	0.0	142.29	0.46963999999999995	0.5816399999999999	9.3098	23.726999999999997	21.409000000000002	0.43072	0.67702	11.878	18.574	9.0406	0.35435	0.57188	12.445	28.397	28.703000000000003	0.46315	0.6040300000000001	9.9034	28.009	33.17	0.3785	0.58535	10.78	12.234000000000002	11.454	0.40289	0.5254	9.5724	25.689	24.759		
Q9BUF5	TUBB6	0.0	234.2	0.5904	0.73742	0.50662	0.39157	0.6473300000000001	0.52157	0.65872	0.44559	0.50229	0.7440000000000001	0.4894	0.6959	0.5855199999999999	0.41768	0.6049399999999999	0.54338	0.59953	0.50655	0.57616	0.71227	0.54375	0.5767100000000001	0.47468	0.32252	0.56342	0.6310600000000001	0.50578	0.5219699999999999	0.47626999999999997	0.6683600000000001		
Q9BUH6	C9orf142	0.0	18.748	2.7001	2.1486	1.531	1.4114	1.5861	2.0444	1.7319	1.2616	1.2175	1.4945	2.0738	1.6547	1.0368	0.89661			1.8285	1.5127	1.5862	1.7169	2.1187	1.8569	1.2928	1.0009	1.0831	1.2374	2.1914	2.0049	2.1238	1.5943		
Q9BUH8	BEGAIN	0.00054018	3.2379	0.6394	0.72183	0.9002600000000001		0.56583	0.65918	0.81865	0.79075			0.81124	1.0809	0.9209700000000001		1.7311	0.37615		0.50735	1.3622	1.3358	0.9833299999999999	0.62893	0.70317		2.1754	0.76891	0.57967		1.0509	1.8084		
Q9BUI4	POLR3C	0.0	32.828		1.5988	1.239	0.49368999999999996	0.45888		0.51389		2.4743		0.99777	1.0441	0.64268	0.48413	0.44163				0.70615	0.45815	0.77037	0.90022	0.58265	0.42345	0.54576	0.5462899999999999		1.0482	1.806	0.5071100000000001		
Q9BUJ2;Q9BUJ2-2;Q9BUJ2-4;Q9BUJ2-3	HNRNPUL1	0.0	323.31	1.6639	2.6247	0.79625	0.47318000000000005	0.30653	2.6452	2.6196	1.0596	0.5516	0.43218999999999996	1.6811	2.1279	0.5895100000000001	0.3586	0.24399	1.8434	1.8382	0.79666	0.45097	0.28998	3.7204	3.088	0.86524	0.5532100000000001	0.42732	2.545	2.4842	0.96475	0.5353399999999999	0.37088000000000004		
Q9BUK0;Q9BUK0-2;Q9BUK0-4	CHCHD7	0.00040634	3.3459						2.3893		0.9581200000000001		0.9857299999999999				0.73007		0.5090899999999999		1.2432		0.70565	0.33792	0.6539		1.3125			1.179	1.4280000000000002	0.81048	0.30875		
Q9BUK6;Q9BUK6-7;Q9BUK6-3;Q9BUK6-2;Q9BUK6-4	MSTO1	0.00027560000000000003	4.0295	0.49041999999999997	0.58638		0.41046000000000005		0.85835		0.40726999999999997	0.70596			0.65358	0.59175	0.5312		0.59141	0.51515	0.49838000000000005	0.50273	1.5471	0.47501000000000004	0.9958799999999999	0.29811	0.56589		0.53258	0.6138899999999999	0.5807	0.53489	1.1699		
Q9BUL5-2;Q9BUL5;Q9BUL5-4	PHF23	0.008364	1.3724			0.90884								0.23829	1.3624		0.48549		0.5422899999999999		0.9676799999999999					0.56416	0.54061		0.22862			0.36805	0.22198		
Q9BUL8	PDCD10	0.0	210.29	0.68094	0.75257	0.74593	0.9531700000000001	1.1716	0.74474	0.80228	0.79725	0.9626	1.37	0.62898	0.72292	0.6377	0.91964	1.0923	0.6744100000000001	0.70352	0.6644399999999999	0.9405600000000001	1.185	0.74393	0.73746	0.61644	0.7235	1.0432	0.7460100000000001	0.70925	0.86874	0.98334	1.1334		
Q9BUL9	RPP25	0.0	50.743	0.6301399999999999	0.7966300000000001	1.9252	1.0999	0.8378399999999999	0.56776	0.88144	1.4468	1.4413	1.1668	0.52452	0.72234	1.6506	1.1645	1.0013	0.8617	0.73716	1.3834	0.75063	0.9041899999999999	0.48843000000000003	0.7670100000000001	1.6496	0.91705	0.87515	0.5705600000000001	0.72801	2.3292	0.99624	1.0497		
Q9BUM1	G6PC3	0.0	136.5	1.1065	0.46705	0.54784	1.9118	4.4282	1.3065	0.54245	0.61475	1.6138	3.9277	0.8642799999999999	0.4655	0.70621	2.3733	4.1675	1.0967	0.55992	0.7481800000000001	2.2313	4.6723	0.8917	0.43442	0.63178	2.005	4.9569	0.9538399999999999	0.54676	0.84004	2.3058	4.9257		
Q9BUN8;Q9BUN8-2	DERL1	0.0	13.282	1.1446	0.53708	0.57818	1.4271	4.2678	1.3034	0.56623	0.55998	1.2536	4.8941	1.0832	0.50602	0.69035	1.9486	4.1991	1.0578	0.50538	0.6291	1.8787	4.4808	0.9763700000000001	0.49135	0.6322300000000001	1.4903	1.7696	0.9889899999999999	0.50956	0.7326199999999999	1.6871	4.1589		
Q9BUP0;Q9BUP0-2	EFHD1	0.0013149000000000001	2.3716			0.63494		0.38455							1.6291	0.60417	0.41572	0.99659								0.55902	0.36282	0.40944							
Q9BUP3	HTATIP2	0.0059926	1.5139	0.8544799999999999	0.77618	1.2599	1.5178	1.1341	0.8426100000000001	0.8646299999999999	1.5954	1.6237	1.2646	0.70092	0.73263	1.2296	1.5792	1.0499	0.78938	0.7651600000000001	1.4477	1.8275	1.1852	0.78576	0.75265	1.2293	1.5779	1.3505	0.79703	0.76675	1.9365	1.9688	1.3698		
Q9BUP3-3	HTATIP2	0.0	230.55	0.8217700000000001	0.7068399999999999	1.1672	1.6912	1.2727	0.7982899999999999	0.7518	1.2367	1.5548	1.3836	0.64668	0.65757	1.1772	1.6722	1.1638	0.7441399999999999	0.65472	1.2215	1.8925	1.3547	0.70625	0.6573899999999999	1.1487	1.4889	1.571	0.75088	0.63053	1.5193	2.0651	1.4726		
Q9BUQ8	DDX23	0.0	306.77	1.2526	1.9771	0.7659199999999999	0.54714	0.41413	2.16	2.4569	1.1192	0.62011	0.52599	1.5835	1.936	0.6742	0.47484	0.38208000000000003	1.5494	1.6395	0.77407	0.44705	0.36523	2.0838	2.2195	0.72443	0.55812	0.51537	2.1719	2.2779	1.0629	0.64451	0.47489		
Q9BUR4	WRAP53	0.0	76.881	0.65409	1.0561	0.65285	0.63053	0.27504	0.8425600000000001	1.4472	0.8786299999999999	0.49958	0.33741	0.65217	1.2093	0.6096199999999999		0.5153800000000001	0.76713	1.1172	0.67064	0.62935	0.43743999999999994			0.60101	0.43700000000000006	0.45371999999999996		1.1003		0.47315	0.46165		
Q9BUR5;Q9BUR5-2	APOO	0.0	323.31	0.41818999999999995	0.57815	10.515	29.965999999999998	45.24100000000001	0.41702	0.69289	10.128	19.563	25.877	0.34008	0.68593	11.81	10.481	31.561	0.40796	0.67445	9.4273	23.838	20.615	0.34692	0.61635	9.5256	34.63	48.825	0.38424	0.64056	11.81	27.538	52.507		
Q9BUT9;Q9BUT9-2	FAM195A	0.0	225.02	3.0006	1.9224	0.59734	0.47626	0.45683999999999997	3.8744	2.0662	0.86482	0.43926000000000004	0.41700000000000004	2.963	1.7122	0.6116	0.44168999999999997	0.37637	3.179	1.6546	0.77537	0.48499	0.40604	2.0555	1.7073	0.60869	0.42454	0.47026	2.6092	1.9465	0.8637600000000001	0.4441	0.39663000000000004		
Q9BUV8;Q9BUV8-4;Q9BUV8-3;Q9BUV8-2;Q9BUV8-5	C20orf24	0.0	18.82	1.2246	0.41988000000000003	0.6925899999999999	2.4755	10.538	1.3957	0.51659	0.73956	1.8211	7.8658	0.96483	0.50048	0.74537	3.3151	13.556	1.1738	0.46236000000000005	0.7640399999999999	4.0305	9.9853	0.9262100000000001	0.406	0.7185199999999999	2.9882	7.7266	1.0419	0.49621000000000004	0.87907	3.1074	11.267999999999999		
Q9BUZ4	TRAF4	0.0	253.56	1.4841	1.1409	0.77479	0.65093	0.5902	1.6238	1.3206	0.8247200000000001	0.62247	0.67875	1.3912	1.2867	0.7026	0.62317	0.66632	1.3263	1.219	0.8163600000000001	0.64099	0.70985	1.5292	1.2654	0.65458	0.5524600000000001	0.66759	1.4724	1.1321	0.83183	0.59838	0.56667		
Q9BV10	ALG12	0.0	25.159000000000002	1.321	0.52887	0.70611	2.9373		1.5143	0.58917	0.65741	2.7685	13.450999999999999		0.50138	0.85454	4.1456	5.6829	1.3855	0.4443	0.9078799999999999	4.1867		1.0174	0.47723999999999994	0.69058	3.0226	13.962	0.9857799999999999	0.40544	1.0235	1.7069	3.3047		
Q9BV20;Q9BV20-2	MRI1	0.0	150.96	0.30483000000000005	0.48993000000000003	0.46137	0.40993999999999997	0.74424	0.359	0.42249	0.37994	0.5773	0.90151	0.35903	0.45109	0.41839	0.42898000000000003	0.86135	0.40542	0.48807	0.5585600000000001	0.63371	1.2405	0.30869	0.36014	0.38297	0.29373	0.73015	0.44063	0.47208999999999995	0.49573999999999996	0.43942	1.1059		
Q9BV23	ABHD6	0.0	125.77	1.2131	0.52403	0.6317699999999999	1.6909	5.5447	1.1328	0.54243	0.59801	1.5381	5.6457	0.93619	0.5153399999999999	0.75497	2.1815	3.7782	1.0592	0.53505	0.64759	2.1226	5.1276	0.95188	0.51939	0.6543399999999999	2.2649	4.3075	0.9271	0.51957	0.9229200000000001	2.4353	6.9463		
Q9BV35;Q9BV35-4;Q9BV35-2;Q9BV35-3	SLC25A23	0.0	17.226							0.60516				0.36235	0.4735				0.7983600000000001	0.67662				0.486					0.42249	0.52935					
Q9BV38	WDR18	0.0	149.92	0.47584	3.8302	1.0812	0.62211	0.24785	1.2892	4.6238	1.9123	0.82986	0.45688999999999996	1.0883	3.8873	1.0019	0.6211899999999999	0.30324	0.9528399999999999	2.5637	1.0216	0.4728	0.23025	1.3028	4.893	1.0746	0.63989	0.37985	1.6624	3.8833	1.5984	0.81685	0.40975		
Q9BV40	VAMP8	0.0	105.71	1.4264	0.81363	0.63975	0.89055	1.0567	1.3566	0.85787	0.66542	0.75246	1.1184	1.4255	0.7360399999999999	0.57031	0.8448700000000001	1.0289	1.4575	0.76277	0.63158	0.9190200000000001	1.1113	1.3507	0.72572	0.5227	0.76876	1.1705	1.4859	0.7546	0.7057899999999999	0.92312	1.0911		
Q9BV44	THUMPD3	0.0	21.825	0.48854	0.7974600000000001	0.43038999999999994	0.58189	0.53914	7.745	3.2526	0.93445	0.55758	0.51537	0.53651	0.5523	0.54892	0.53413	0.5392899999999999	2.7641	3.2025	0.50129	0.53473	0.64163	0.54666	0.61312	0.36667	0.27960999999999997	0.59915	1.6981	0.45319	0.8533700000000001	0.47181999999999996	0.48713		
Q9BV57;Q9BV57-2	ADI1	0.0	43.93	0.3057	0.38138	0.29817	0.27731	0.45674	0.34876999999999997	0.43004	0.22182	0.28825	0.80188	0.5019600000000001	1.3017	0.20576999999999998	0.23956	0.5519	0.45876000000000006	0.54218	0.48941	0.42668999999999996	0.61505	0.40864	0.33906	0.17640999999999998	0.13877	0.20001	0.48553	0.41578999999999994	0.34036	0.31573	0.43091999999999997		
